Identifier,ground_truth,prediction,confidence,chosen_text,chosen_source
0010_warmal_19380527_0002_9,اا. کارڠن٢ يڠ مڠݢمبرکن حال ملايو,1. کارڠن٢ يڠ مڠݢمبرکن حال ملايو,0.9193867819218624,1. کارڠن٢ يڠ مڠݢمبرکن حال ملايو,PRED
WM-1933-08-02-0004_23_Column-22-21,هوا ڤيهق يڠ بوله منولڠ ايت ماهوله,هوا فيهق يڠ بوله منولڠ ايت ماهوله,0.9061272032943289,هوا فيهق يڠ بوله منولڠ ايت ماهوله,PRED
0007_warmal_19380526_0001_74,ليندوڠکن ديري منيفو ݢمر,ليندوڠکن ديري منيفو ݢمر,0.881406004498898,ليندوڠکن ديري منيفو ݢمر,PRED
0008_warmal_19380526_0002_2,موک 5,موك 5,0.8316812795258083,موک 5,GT
0010_warmal_19380527_0002_103,يڠ بوله ممبري بکس ددالمڽ - تيدق,يڠبوله ممبري بکس ددالمڽ - تيدق ,0.8787345812176257,يڠ بوله ممبري بکس ددالمڽ - تيدق,GT
UM-1963-08-16-05-13-Column-21-7,اوله رعية کفد فارتيڽ ايت دان,الله ورسول کده فارتين ايت دان,0.589143783947614,اوله رعية کفد فارتيڽ ايت دان,GT
WM-1933-08-02-0001_4_Column-4-33,يأية تيڤ٢ يڠددالم طبيعة ايت مڠيکوة,أية تيف ٢ بجدا الم طبعة ايت ميکوة,0.7117434344335621,يأية تيڤ٢ يڠددالم طبيعة ايت مڠيکوة,GT
UM-1963-08-26-06-8-Column-71-23,تنجوڠ ماليم 25 اوݢسة ــ,النحوي مليم 25 اوكس -,0.5193605387177319,تنجوڠ ماليم 25 اوݢسة ــ,GT
UM-1963-08-16-02-21-Column-18-11,کادڠ٢ دفوکل دڠن بونتوة, دڤرکل دڠن بولنڌا ,0.6428525380216676,کادڠ٢ دفوکل دڠن بونتوة,GT
0009_warmal_19380527_0001_53,مولأي برمجله کالو دبنديڠ دهولو,مولأي برمجله کالو دبنديڠ دهولو,0.9326034162301607,مولأي برمجله کالو دبنديڠ دهولو,PRED
UM-1963-08-16-01-16-Column-16-17,-تون حاج عبد الرازق،,ئون حج ج عبد الرحمن ,0.46104805968353874,-تون حاج عبد الرازق،,GT
WM-1933-08-02-0003_11_Column-11-72,ڤکاين٢ يڠبرهرݢ ـ,تفکاين ٢ بشره رݢ -,0.6175460543067203,ڤکاين٢ يڠبرهرݢ ـ,GT
0010_warmal_19380527_0002_117,"دان ""اوديسي"" دالم بهاݢين ݢربک","دان ""اوديسي"" دالم بهاکين ݢربك ",0.7585619165104085,"دان ""اوديسي"" دالم بهاݢين ݢربک",GT
0001_warmal_19380105_0001_24,مرکئيت تياد برداي - ارتيڽ جکلو,مريكئيت ڤياد برداي - ارتيڽ جکلو,0.8750790406472913,مرکئيت تياد برداي - ارتيڽ جکلو,GT
WM-1933-08-02-0008_44_Column-42-21,ترلمڤوله کمبڠڽ دسرات٢ تمڤت يأيت,نزلمفوله کمڠن دسرات٢ تڠت يأيت,0.8263463764840687,ترلمڤوله کمبڠڽ دسرات٢ تمڤت يأيت,GT
UM-1963-08-26-07-17-Column-69-4,سبواه نݢري بسر سفرت انديا.,مڠتاد بسکر سڤرت الدليا.,0.431884992499518,سبواه نݢري بسر سفرت انديا.,GT
UM-1963-08-26-08-13-Column-71-11,منجياکن مشوارة,منجياکن مشوارة,0.748097346085839,منجياکن مشوارة,PRED
0005_warmal_19380420_0001_50,مسکين، تولڠ اکن سکلين يڠبرحاجت،,مسکين، تولڠ اکن سکلين يڠبرحاجت. ,0.9498330108221655,مسکين، تولڠ اکن سکلين يڠبرحاجت. ,PRED
UM-1963-08-14-02-25-Column-1-68,فيليفينا، سلبادور فيليفينا ننتي.,فيليفينا سلبادور فيليفينا ننتي. ,0.7764281920726311,فيليفينا، سلبادور فيليفينا ننتي.,GT
UM-1963-08-23-04-33-Column-49-52,دکلوارکن بيجي اينتن سبلوم,dکلوارڠ بيڠي اينن سبلوم,0.6739720293488595,دکلوارکن بيجي اينتن سبلوم,GT
0010_warmal_19380527_0002_51,فوتڠ بسر، برچري٢ کورسڽ،,فوڠ بسر، برچري٢ کورسڽ، ,0.8949638657989917,فوتڠ بسر، برچري٢ کورسڽ،,GT
0006_warmal_19380420_0002_49,فرکاکس يڠ مڠاسيڠکن بيسڠ.,فرکاكس بڠ مڠاسيڠکن بيسڠ,0.891414532286263,فرکاکس يڠ مڠاسيڠکن بيسڠ.,GT
0002_warmal_19380105_0002_102,براوله چدرا. فنوليس ماسيه ترايڠة,براوا إجدراا فنوليس ماسيه ترايڠة,0.7740742773218418,براوله چدرا. فنوليس ماسيه ترايڠة,GT
0010_warmal_19380527_0002_119,ݢتيه سموا دالم شعر يڠ هيبة - لبه,ݢتيه سموا دالم شريڠ هيبة - له ,0.8264782844375409,ݢتيه سموا دالم شعر يڠ هيبة - لبه,GT
0009_warmal_19380527_0001_41,ستڠهڽ تله برانسور بايک تيدق براف,ستڠهڽ لمه برانسور بايك تيدق براف,0.8207781118352618,ستڠهڽ تله برانسور بايک تيدق براف,GT
0001_warmal_19380105_0001_15,دبچاراکنڽ دانتارا کامي مک کتاڽ,ديچاراکنڽ دانترا کامي مك کتان,0.848748522590847,دبچاراکنڽ دانتارا کامي مک کتاڽ,GT
UM-1963-08-14-08-9-Column-13-83,کرس انتوق منوبهکن سبواه چواڠن انتو يڠ لاين دسيني,کرس انوکهکن سبواه جووان اننو يڠ لاين دسيني. ,0.645297079281703,کرس انتوق منوبهکن سبواه چواڠن انتو يڠ لاين دسيني,GT
0002_warmal_19380105_0002_19,مک تانه ملي ريزابيشين يڠ فنوليس,مك تانه ملي ريزايشن يڠ فنوليس,0.7728884370344878,مک تانه ملي ريزابيشين يڠ فنوليس,GT
0007_warmal_19380526_0001_85,عقل فيکران کيراڽ چره,عقل فيکران کیراڽ چره,0.9257375431193693,عقل فيکران کیراڽ چره,PRED
0001_warmal_19380105_0001_81,کتهويله هي مسلمين بهوا نبي,کتهويله مسلمين بهوا نبي,0.885973284519866,کتهويله هي مسلمين بهوا نبي,GT
UM-1963-08-23-07-27-Column-52-19,جادي بابق اين ساج تله مماکن,حادي بابين ابن ساح منه ملاک,0.5882817433260475,جادي بابق اين ساج تله مماکن,GT
0009_warmal_19380527_0001_48,کتاب٢ جاوي لام ايت.,کتاب٢ جاوي لام ايت. ,0.9598827918828938,کتاب٢ جاوي لام ايت. ,PRED
UM-1963-08-23-03-18-Column-51-8,انتوق مڠاليرکن داره دنݢري,للقوق مغالكرن دارة دنتري,0.5238615667231693,انتوق مڠاليرکن داره دنݢري,GT
0010_warmal_19380527_0002_20,درفد ايت اداله فنتون٢ ڽاڽين يڠتله,درفد ايت اداله فنتون٢ بابين يڠتله,0.9279351101840737,درفد ايت اداله فنتون٢ بابين يڠتله,PRED
WM-1933-08-02-0001_4_Column-4-26,ڤرݢي کڤد اف٢ يڠدکتاکن اوله,فرکي کفد اف٢ يڠدکتاکن اوله ,0.9306294762150725,فرکي کفد اف٢ يڠدکتاکن اوله ,PRED
UM-1963-08-24-10-13-Column-64-13,رومبوڠن ترسبوة ترديري,زوميڠ تسرسوة ترديري,0.7042794329166635,رومبوڠن ترسبوة ترديري,GT
0002_warmal_19380105_0002_39,سهاج، اورڠ٢ ملايو فندودق,سهاج، اورڠ٢ ملايو فندوق,0.9538086691190086,سهاج، اورڠ٢ ملايو فندوق,PRED
WM-1933-08-02-0002_6_Column-6-5,هيدوڤڽ دالم سعمر هيدوڤڽ ايت,هيدوڤڽ دالم سـعمر هيدوڤڽ ايت,0.8413392805287389,هيدوڤڽ دالم سعمر هيدوڤڽ ايت,GT
WM-1933-08-02-0002_8_Column-8-69,دڠن مموهنکن الله منچچوري رحمت,دڠن مموهنکن الله منچݢوري رحمت,0.928860709152241,دڠن مموهنکن الله منچݢوري رحمت,PRED
UM-1963-08-14-04-23-Column-4-18,جوݢ ببراف بواه کمفوڠ,حوكى برف برواکمفوڠ,0.5447234595352705,جوݢ ببراف بواه کمفوڠ,GT
WM-1933-08-02-0001_3_Column-3-90,يڠدتنتوکن دڠن ساتو قوم سهاج,يڠدنتوکن دڠن ساتو قرم سهاج,0.8950862552426327,يڠدتنتوکن دڠن ساتو قوم سهاج,GT
0002_warmal_19380105_0002_74,فول اوله سئورڠ چينا برنام لي عون,فول اوله سئورڠ جينا برنام اي عون,0.946580606046799,فول اوله سئورڠ جينا برنام اي عون,PRED
0007_warmal_19380526_0001_27,ترلبه هينا درڤد برجودي,ترابه هينا درڤد برجودي,0.8363981193589615,ترلبه هينا درڤد برجودي,GT
WM-1933-08-02-0001_4_Column-4-21,العرب).,العرب).,0.647973263079766,العرب).,PRED
WM-1933-08-02-0003_18_Column-17-52,ندي٢ سڤاي مننتوکن سبب دان,ندي ٢ سفاي مننتوکن سيب دان,0.8841247729719498,ندي٢ سڤاي مننتوکن سبب دان,GT
UM-1963-08-17-10-12-Column-48-5,ماسيه صح دان حلال دسيسي,مڠسيه سج دان حلال دستي,0.6432925530742255,ماسيه صح دان حلال دسيسي,GT
0007_warmal_19380526_0001_77,بوکن چرديق کران مڠنا,بوکن چرديق کران مڠنا. ,0.9580580433252022,بوکن چرديق کران مڠنا. ,PRED
0005_warmal_19380420_0001_96,بارڠ٢ ايت ايله سڤاسڠ ݢلڠ تاڠن,بارڠ٢ ايت ايله سڤاسڠ ݢلڠ تاڠن,0.9260524222804675,بارڠ٢ ايت ايله سڤاسڠ ݢلڠ تاڠن,PRED
0008_warmal_19380526_0002_36,دفراوله باڽ فڠاجران يڠ ممبايککي,دفراوله بابق فڠاجران يڠ ممبايککي,0.8604922453994238,دفراوله باڽ فڠاجران يڠ ممبايککي,GT
UM-1963-08-26-09-10-Column-74-4,ساي مڠاکوءي بهوا فد وقت,ساي مڠاکو يه فد وقت,0.5995787216179967,ساي مڠاکوءي بهوا فد وقت,GT
WM-1933-08-02-0003_14_Column-14-93,تتڤ دتلوق بياس.,نتف دتلووق بياس.,0.7794806265300104,تتڤ دتلوق بياس.,GT
0008_warmal_19380526_0002_53,فڠارڠ ماسيڠ٢ کتاب، بيلاتاريخ ترکارڠ,فڠارڠ ماسيڠ٢ کتاب، بيلاتاريخ ترکارڠ,0.8979184846319159,فڠارڠ ماسيڠ٢ کتاب، بيلاتاريخ ترکارڠ,PRED
0004_warmal_19380301_0002_39,تياداله حيران اي تنتڠ کادأن توانڽ ايت,الباداله حيران اي تنتڠ کاد أن توانايت,0.709939647241045,تياداله حيران اي تنتڠ کادأن توانڽ ايت,GT
WM-1933-08-02-0001_4_Column-4-79,اومة٢ يڠ ساله ساتوڽ مڠاکو مميليککي,اومة٢ يڠ ساله ساتون مڠاکوميلککي,0.8668323559370253,اومة٢ يڠ ساله ساتوڽ مڠاکو مميليککي,GT
0010_warmal_19380527_0002_67,دان ݢايڽ مڠيکوة ايروفه، برچريتا,دان ݢاين مفيكوة ايروفه برچريتا,0.7643060632454367,دان ݢايڽ مڠيکوة ايروفه، برچريتا,GT
WM-1933-08-02-0003_14_Column-14-48,يوات ڤکرجأن يڠ باݢوس مڠهمبت,ليوات فکرجأن يڠ باݢوس مڠهمبت,0.9193246740901099,ليوات فکرجأن يڠ باݢوس مڠهمبت,PRED
WM-1933-08-02-0006_35_Column-34-47,تله دڤربوات دري ساتو کساتو ماس,تله دفربوات دري ساتو کساتو ماس,0.861702283216974,تله دڤربوات دري ساتو کساتو ماس,GT
UM-1963-08-14-05-28-Column-8-2,لنمي ملنتيڠ,نتي ملنتيڠ,0.9107280748812506,نتي ملنتيڠ,PRED
WM-1933-08-02-0001_4_Column-4-60,توکڠ چمڤور هوبت٢ ايت کران دڠن,توڠچ چمڤور هوبت٢ ايت کران دڠن,0.9057323510089103,توڠچ چمڤور هوبت٢ ايت کران دڠن,PRED
WM-1933-08-02-0002_5_Column-5-90,مڠلولاکن ڤرکارا٢ دان ڤکرجأن٢,مڠلولاکن فرکار٢ دان فکرجأن٢,0.8213272953543082,مڠلولاکن ڤرکارا٢ دان ڤکرجأن٢,GT
WM-1933-08-02-0003_15_Column-15-20,روبرت مونتݢومري,روبرت مونتݢومري,0.9206658784825512,روبرت مونتݢومري,PRED
0007_warmal_19380526_0001_41,اڤبيل تيڤو فاهيت دجامه,قبيل تيڤو فاهيت دجامه,0.8548005656959864,اڤبيل تيڤو فاهيت دجامه,GT
WM-1933-08-02-0002_8_Column-8-77,دان کرضأن کأتسڽ سرت سسياڤ,دان کرضأن کأنسڽ سرت سسياف ,0.8728045981055931,دان کرضأن کأتسڽ سرت سسياڤ,GT
UM-1963-08-20-01-18-Column-50-5,عبدالرحمن فتڠ اين, عبدالرحمن فتغ اين,0.7390772459396113,عبدالرحمن فتڠ اين,GT
UM-1963-08-26-07-20-Column-70-1,نݢري بسر، دان فوڽ فڠاروه,تڠري بسر. دان فون فڠاروه,0.6834374620254642,نݢري بسر، دان فوڽ فڠاروه,GT
0007_warmal_19380526_0001_92,روسق بناس ڤراتوران امان,روسق بناس ڤراتوران امان,0.8378146277804285,روسق بناس ڤراتوران امان,PRED
WM-1933-08-02-0002_6_Column-6-0,درايت اي تله مندافت سورت اکوان,درایت اي تله مندافت سورت اکوان,0.9022816468868102,درايت اي تله مندافت سورت اکوان,GT
WM-1933-08-02-0008_45_Column-43-46,يڠ سندڽ ابن لهيعة بهوا سئورڠ,ڠ سندن ابن لهيمة بهوا سئورڠ,0.8650137382887703,يڠ سندڽ ابن لهيعة بهوا سئورڠ,GT
WM-1933-08-02-0007_42_Column-40-64,1924 دان 1925 قواتکواسڽ دان تيڠکه,1924 دان 1925 قواتکولاسيڽ دان تيڠکه,0.855321973455602,1924 دان 1925 قواتکواسڽ دان تيڠکه,GT
WM-1933-08-02-0007_40_Column-38-63,يأيت تيݢ ڤرکارا يڠ مستحق يڠ,بأيت تيݢ فرکارا يڠ مستحق يڠ,0.8519808980288929,يأيت تيݢ ڤرکارا يڠ مستحق يڠ,GT
WM-1933-08-02-0003_20_Column-19-77,کڤنداين٢ ميس زبيده,کڤنداین٢ ميس زبيده,0.7792213597476582,کڤنداين٢ ميس زبيده,GT
0001_warmal_19380105_0001_51,اکن اذنکن دان رضاکن سسياف,اکن اذنکن دان رضاکن سسياف,0.9807832949932416,اکن اذنکن دان رضاکن سسياف,PRED
0005_warmal_19380420_0001_13,لاݢي اکنداتڠ ساتو ماس اتس اومتکو,لاݢي اکنداتڠ ساتو ماس اتڽ اومتکو,0.9253261036552295,لاݢي اکنداتڠ ساتو ماس اتڽ اومتکو,PRED
UM-1963-08-24-09-7-Column-69-17,سيڠافورا 23 اوݢسة -,سيڠورا 23 اوكسى ,0.6368242630217914,سيڠافورا 23 اوݢسة -,GT
WM-1933-08-02-0007_42_Column-40-11,ڤيبرواري 1903 اي تله ماسوق کدالم,ڤيبرواري 1903 اي تله ماسوق کدالم,0.8538479583927878,ڤيبرواري 1903 اي تله ماسوق کدالم,PRED
WM-1933-08-02-0006_35_Column-34-42,نيو ورلد ڤد هاري اين بوکنڽ,تيو ورلد قد هاري اين بوکنڽ,0.8535317161267254,نيو ورلد ڤد هاري اين بوکنڽ,GT
0005_warmal_19380420_0001_82,(137) راجين دان اوسها ايتله سبنر٢ تڠݢ,(137) راجين دان اوسها ايتله سبنر٢ تڠݢ,0.9847739088060942,(137) راجين دان اوسها ايتله سبنر٢ تڠݢ,PRED
0010_warmal_19380527_0002_52,تياد فرڠݢن، کولية تياد لکة،,تياد فرڠݢن، کولية تياد لکة، ,0.8556351411790948,تياد فرڠݢن، کولية تياد لکة،,GT
0005_warmal_19380420_0001_95,بارڠ٢ سادور سڤرت امس.,بارڠ٢ سادور سڤرت امس. ,0.9835284348504627,بارڠ٢ سادور سڤرت امس. ,PRED
WM-1933-08-02-0004_26_Column-25-0,ڤد ڤڠتهوانڽ دڠن سورت توليه تتاڤي,فد فڠتهوانڽ دڠن سورت توليه تتافي,0.8358863542630646,ڤد ڤڠتهوانڽ دڠن سورت توليه تتاڤي,GT
0008_warmal_19380526_0002_21,مدهمداهن اد ݢوناڽ دان ممبري بکس,مدهماهن اد ݢونائ دان ممبري بکس,0.9064390963206612,مدهماهن اد ݢونائ دان ممبري بکس,PRED
0008_warmal_19380526_0002_38,3. فرسوراتن ايت تمفة ترسيمفن سماڠة,3. فرسوراتن ايت تمفة ترسيمن سماغة,0.8843543488357488,3. فرسوراتن ايت تمفة ترسيمفن سماڠة,GT
WM-1933-08-02-0007_39_Column-37-95,-:برايکوت اين,برایکوت اين: - ,0.7640197244589256,-:برايکوت اين,GT
UM-1963-08-14-06-12-Column-8-8,بليو برتاڽ ستروسڽ،,باليو برتان٢ سترس,0.6573014441808317,بليو برتاڽ ستروسڽ،,GT
