Identifier,ground_truth,prediction,confidence,chosen_text,chosen_source
0006_warmal_19380420_0002_34,اداله دتومفوکنڽ کفد ليم کواس٢ دنيا,اداله دتو مفوکنڽ کفد ليم کواس٢ دنيا,0.9368904793011417,اداله دتو مفوکنڽ کفد ليم کواس٢ دنيا,PRED
0008_warmal_19380526_0002_122,0. اتورانڽ چارالماله - سلاري سهاج.,0 اتورانچارالاله  سلاري سهاج,0.8466051712843046,0 اتورانچارالاله  سلاري سهاج,PRED
0008_warmal_19380526_0002_126,دبايککي دچف چارا سکارڠ دڠن,دبايکكي دچف چارا سکرڠ دفن,0.9416423735746993,دبايکكي دچف چارا سکرڠ دفن,PRED
0002_warmal_19380105_0002_151,$7.50,750,0.8548877768900305,750,PRED
0010_warmal_19380527_0002_10,جاتي اد ببراف بواه سهاج - سجاره,جاتي اد ببراف بواه سهاج  سجاره,0.9988130819886897,جاتي اد ببراف بواه سهاج  سجاره,PRED
0002_warmal_19380105_0002_88,اورڠ٢ تومفاڠن.,اورڠ٢ تومفاڠن,0.9673349418755066,اورڠ٢ تومفاڠن,PRED
0006_warmal_19380420_0002_12,دمکينله فيکران عيم فن زيلند يأيت,دمکينله فيکران عيم فن زيلند يأيت,0.9805155676096917,دمکينله فيکران عيم فن زيلند يأيت,PRED
0009_warmal_19380527_0001_49,5 سورتخبر٢ دان مجله.,5 سورتخبر٢ دان مجله,0.9897485811420055,5 سورتخبر٢ دان مجله,PRED
0005_warmal_19380420_0001_78,کسوساسن. جاڠن ترسڽوم ڤد موک يڠ,کسوساسن جاڠن ترسپوم ڤد موك يڠ,0.8397659803097602,کسوساسن جاڠن ترسپوم ڤد موك يڠ,PRED
0001_warmal_19380105_0001_72,ايت برباليک کفد مڠمبڠکن,ايت برباليک کفد مڠبڠکن,0.9912078848218078,ايت برباليک کفد مڠبڠکن,PRED
0009_warmal_19380527_0001_86,فاکيله کماهيران ايت مڠارڠکن,فاکيله کاهيران ايت مفارڠکن,0.996180676308579,فاکيله کاهيران ايت مفارڠکن,PRED
0007_warmal_19380526_0001_107,ماو منريماڽ دڠن سبارڠ هرݢ دفاجق,ماو منزيماڽ دڠن سبارڠ هرݢ دفاجق,0.9190295147522187,ماو منزيماڽ دڠن سبارڠ هرݢ دفاجق,PRED
0004_warmal_19380301_0002_36,مک کتوا فلاين يڠ توا ايت فون,فک کتوا فلاين لڠ توا ليت فود,0.9593283780006217,فک کتوا فلاين لڠ توا ليت فود,PRED
0007_warmal_19380526_0001_59,ڽاموء کباڽقکن منومفڠ ڤول,چاموء کباڽقکن منونمڠ ڤول,0.7666768076963832,چاموء کباڽقکن منونمڠ ڤول,PRED
0001_warmal_19380105_0001_121,مک اي تله دکلوارکن اوله احمد,مک اي الله دکلوارکن اوله احمد,0.821535143753428,مک اي الله دکلوارکن اوله احمد,PRED
0006_warmal_19380420_0002_37,جرمني، ايتالي دان امريکا فرسکتوان,جرمني ايتالي دان امريکا فرسکتوان,0.9972832847892679,جرمني ايتالي دان امريکا فرسکتوان,PRED
0005_warmal_19380420_0001_97,سفاسڠ ݢلڠ کاکي دان دوا بنتوق چنچين.,س fasڠ ݢلڠ کاکي دان دوا بنتوق چنچين,0.7831502224714585,س fasڠ ݢلڠ کاکي دان دوا بنتوق چنچين,PRED
0008_warmal_19380526_0002_19,ساي چوم مڠيڠتکن يڠ لوف دان,ساي چوم مڠيڠتکن يڠ لوف دان,0.9717246998501682,ساي چوم مڠيڠتکن يڠ لوف دان,PRED
0010_warmal_19380527_0002_109,دالم بهاس٢ بارة.,دالم بهاس٢ بارة,0.9924858774349992,دالم بهاس٢ بارة,PRED
0008_warmal_19380526_0002_106,9. ايسيڽ حکاية٢ لام اين کباڽقکنڽ,9 ايسين حكاية لام اين کبابقکنن,0.9790778207457534,9 ايسين حكاية لام اين کبابقکنن,PRED
0006_warmal_19380420_0002_15,ککوستن فرکارا ججاهن٢.,ککوستن فرکارا ججاهن٢,0.989271202732883,ککوستن فرکارا ججاهن٢,PRED
0007_warmal_19380526_0001_108,ݢادي اوله کران بارڠ٢ ايت تيادبرهرݢ,ݢادي اوله کران بارڠ٢ ايت تيادبر هرݢ,0.9829392838367865,ݢادي اوله کران بارڠ٢ ايت تيادبر هرݢ,PRED
0005_warmal_19380420_0001_53,لمبت لاون کلق رهسيا کامو دبوک اوله,لمبت لاون کلق رهسيا کامو دبوک اوله,0.9943257626169157,لمبت لاون کلق رهسيا کامو دبوک اوله,PRED
0001_warmal_19380105_0001_62,اکن فرݢيله دڠن چهيا يڠ ݢيلڠ,اکن فراݢيله دڠن جهيا يڠ اݢيلڠ,0.9970780010176217,اکن فراݢيله دڠن جهيا يڠ اݢيلڠ,PRED
0007_warmal_19380526_0001_18,ادوهي! تيڤو ساڠت مضرة,ادوي تيڤو ساڠت مضررة,0.7905266092811605,ادوي تيڤو ساڠت مضررة,PRED
0001_warmal_19380105_0001_7,فرمانڽ کن. الله تعالى تله,فرمانڽ کن م الله تعالی تله,0.800155070255249,فرمانڽ کن م الله تعالی تله,PRED
0002_warmal_19380105_0002_75,هندق منجالنکن موتوربس ماسوق,هندق منجالکن موتوربس ماسوق,0.9898651301883112,هندق منجالکن موتوربس ماسوق,PRED
0007_warmal_19380526_0001_80,ددنيا ترکجي داخرة مرانا,ددنيا ترکجي داخرة مرانا,0.9035442430736481,ددنيا ترکجي داخرة مرانا,PRED
0006_warmal_19380420_0002_47,ݢودوود سلون امفة بلس يڠ بهارو سمواڽ,ݢودوود سلون امفة بلس يڠ بهارو سمواڽ,0.892810986545032,ݢودوود سلون امفة بلس يڠ بهارو سمواڽ,PRED
0010_warmal_19380527_0002_16,ملايو سفرت سڠ کنچيل، فأفندير،,ملايو سفرت سڠ کنچيل فأفندير,0.9944881126730223,ملايو سفرت سڠ کنچيل فأفندير,PRED
0004_warmal_19380301_0002_67,دان دبنتڠکن کفد فيليهن تيمباڠن,دان دبنتڠکن کفد فيليهن تيمباڠن,0.8762209075482066,دان دبنتڠکن کفد فيليهن تيمباڠن,PRED
0004_warmal_19380301_0002_24,دڠن ماره سراي برکات تيدقکه,دڠن ماره سراي بركات تيدقک,0.9555753799742672,دڠن ماره سراي بركات تيدقک,PRED
0002_warmal_19380105_0002_77,فاسر ݢون موتوربس کفوڽأنڽ کران,فاسر اݢون موتور بس کفويانڽ کراڽ,0.8081395788604376,فاسر اݢون موتور بس کفويانڽ کراڽ,PRED
0004_warmal_19380301_0002_22,فد سوات فاݢي سدڠ اي ماکن,ند سواتfaݢي سدڠ اي ماکن,0.817696239020549,ند سواتfaݢي سدڠ اي ماکن,PRED
0004_warmal_19380301_0002_100,هوده دموک استريڽ ايت اياله,هوده دمرک اساتريڽ ايت ايلاله,0.9769050957087716,هوده دمرک اساتريڽ ايت ايلاله,PRED
0007_warmal_19380526_0001_101,$100 سهاج کرانڽ.,100 سهاج کرانڽ,0.972096995564568,100 سهاج کرانڽ,PRED
0010_warmal_19380527_0002_108,وايڠ بݢيمان باڽق ددفاتي,وايڠ بݢيمان بايق ددفاتي,0.9887424992331049,وايڠ بݢيمان بايق ددفاتي,PRED
0009_warmal_19380527_0001_80,فنوليس٢ڽ - استميوا جک بربحث,فنوليس٢ڽ استميواجک بربحث,0.5639775762843923,فنوليس٢ڽ استميواجک بربحث,PRED
0004_warmal_19380301_0002_77,موک يڠ سبݢيتو هوده هڠݢ,موک يڠ سبݢيتو هوتِه هڠݢ,0.9486638608260491,موک يڠ سبݢيتو هوتِه هڠݢ,PRED
0006_warmal_19380420_0002_61,اکن ممباوا ماسيڠ٢ کراجأن ددالم,اکن ممباوا ماسيڠ٢ کراجأن ددالم,0.9587876976122672,اکن ممباوا ماسيڠ٢ کراجأن ددالم,PRED
0007_warmal_19380526_0001_72,جک ترماکن ننتي چدرا,جک ترماکن ننتي چدرا,0.9800884195776587,جک ترماکن ننتي چدرا,PRED
0009_warmal_19380527_0001_17,ملايو بهاݢين لام تادي، سڠݢهفون,ملايو بهاݢين لام تادي سڠݢنفون,0.9873965656267878,ملايو بهاݢين لام تادي سڠݢنفون,PRED
0009_warmal_19380527_0001_95,ملايو اين کباڽقکن دباچ اوله اورڠ,ملايو اين کبابقکن دباچ اوله اورڠ,0.9964513640231298,ملايو اين کبابقکن دباچ اوله اورڠ,PRED
0006_warmal_19380420_0002_16,مک کتاڽ لاݢي جک هندق,مک کتاڽ لاݢي جک هندق,0.911475923084853,مک کتاڽ لاݢي جک هندق,PRED
0001_warmal_19380105_0001_40,يڠاکن مڽببکن دوس٢ درايت تياداله,يڠاکن مڽپبيکن دوس٢ درايت تياداله,0.9974757100002983,يڠاکن مڽپبيکن دوس٢ درايت تياداله,PRED
0009_warmal_19380527_0001_116,A 16,A16,0.8016314782753687,A16,PRED
0001_warmal_19380105_0001_10,درفد تانه کمدين فرمانڽ کفداڽ,درید تاته کمدين فرمانڽ کفداڽ,0.6739128372148762,درید تاته کمدين فرمانڽ کفداڽ,PRED
0001_warmal_19380105_0001_59,مريک يڠدحسابکن مک  اومة٢,مريک يڤد حسابکن مک اومة٢,0.8672729281541521,مريک يڤد حسابکن مک اومة٢,PRED
0010_warmal_19380527_0002_24,بتولله کيت سنديري فوڽ -,بتوله کيت سنديري فوڽ ,0.9489943724310688,بتوله کيت سنديري فوڽ ,PRED
0001_warmal_19380105_0001_18,توهن لاين درڤد الله دان تياد اکو,توهن لاين درفد الله دان تياد اکو,0.9337486908359884,توهن لاين درفد الله دان تياد اکو,PRED
0002_warmal_19380105_0002_52,موتوبس فد ديواس ايت تيدق,موتوبس فد ديواس ايت ليتاق,0.7574669643411664,موتوبس فد ديواس ايت ليتاق,PRED
0004_warmal_19380301_0002_107,لالو برتڽاله اي کفد استريڽ ايت,لالو برتاله اي کفد أسترين اوت,0.702927881239395,لالو برتاله اي کفد أسترين اوت,PRED
0002_warmal_19380105_0002_49,فول کڤد اورڠ٢ کمفوڠ يڠاکن براولڠ,فرل کفداورڠ٢ کمفووڠ يڠاکن بر اولڠ,0.8680347845075315,فرل کفداورڠ٢ کمفووڠ يڠاکن بر اولڠ,PRED
0006_warmal_19380420_0002_51,سيڠافورا، ملاک، سرمبن، کوالا لمفور،,سيڠافورا ملاک سرمبن کوالا لمفور,0.9970136012346976,سيڠافورا ملاک سرمبن کوالا لمفور,PRED
0007_warmal_19380526_0001_109,سام سکالي.,سام سکالي,0.9946153198875504,سام سکالي,PRED
0001_warmal_19380105_0001_143,قيامة هڠݢ کلوار تيݢ ڤوله دجال,قيامة هڠݢ کلوار تيݢ فوله دجال,0.9862022587256385,قيامة هڠݢ کلوار تيݢ فوله دجال,PRED
0001_warmal_19380105_0001_129,اوله احمد، الطبراني دان الضياء,اوله احمد الطبراني دان الضياء,0.9942609882376587,اوله احمد الطبراني دان الضياء,PRED
0007_warmal_19380526_0001_49,بتاڤ تيدق ايوهي راکن,بتاڤ تيدق ايوهي راکن,0.8444055892955172,بتاڤ تيدق ايوهي راکن,PRED
0004_warmal_19380301_0002_38,سورتخبر٢ ايت دري ميجا توانڽ دان,سورتخبر٢ ايتادري ميجا توانڽ دان,0.8912270613999598,سورتخبر٢ ايتادري ميجا توانڽ دان,PRED
0001_warmal_19380105_0001_50,اکوله ممبري شفاعة ايت هڠݢ الله,اکوله ممبري شفاعة ايت هڠݢ الله,0.9809795426593984,اکوله ممبري شفاعة ايت هڠݢ الله,PRED
0006_warmal_19380420_0002_53,"BORNEO MOTORS, LTD.",BORNEO MOTORS LTD,0.9989720238821399,BORNEO MOTORS LTD,PRED
0005_warmal_19380420_0001_70,ڤکرجأن يڠتأ دسداهيڽ.,ڤکرجأن يڠتأ دسداهيڽ,0.9697704930203476,ڤکرجأن يڠتأ دسداهيڽ,PRED
0010_warmal_19380527_0002_65,کباڽقکن تيروان جوݢ کالو تيدق,کباڽتکن تيروان جوݢ کالو تيدق,0.9589889851694713,کباڽتکن تيروان جوݢ کالو تيدق,PRED
0002_warmal_19380105_0002_39,سهاج، اورڠ٢ ملايو فندودق,تهاج اورڠ٢ ملايو ندودق,0.8452631330343248,تهاج اورڠ٢ ملايو ندودق,PRED
0005_warmal_19380420_0001_28,سديکالا جوݢ اي برکهندقکن کڤد,سديکالا جوݢ اي برکهندقکن کڤد,0.9981167869140815,سديکالا جوݢ اي برکهندقکن کڤد,PRED
0008_warmal_19380526_0002_118,منانمکن فيکران ظالم، دان مضرة,منانکن فيکران ظالم دان مضرة,0.9982578193490849,منانکن فيکران ظالم دان مضرة,PRED
0006_warmal_19380420_0002_11,"برتوکر بارڠ٢ نݢريڽ ايت?"" -",برتوکر بارڠ٢ نݢريڽ ايت ,0.9974093727336847,برتوکر بارڠ٢ نݢريڽ ايت ,PRED
0007_warmal_19380526_0001_57,ڽاموء سنونجم سام ممبيلا,چامو سنونجم سام ممبيلا,0.7205571302619174,چامو سنونجم سام ممبيلا,PRED
0008_warmal_19380526_0002_29,"2. ارتي فرسوراتن⹁ ميدان ""سورة""",2 ارتي فرسوراتن ميدان سورة,0.9879401846787532,2 ارتي فرسوراتن ميدان سورة,PRED
0008_warmal_19380526_0002_125,دڠن کماهوان سکارڠ. کالو,دڠن کماهوان سکارڠ  کلو,0.9811480792176567,دڠن کماهوان سکارڠ  کلو,PRED
0001_warmal_19380105_0001_128,درفد  سمره دان اي تله دکلوارکن,درڤد سمره دان اي تله دکلوارکن,0.9782253926430109,درڤد سمره دان اي تله دکلوارکن,PRED
0008_warmal_19380526_0002_119,کمد فمباچڽ٢ - تتافي بسر ݢونڽ,کمد فمبچڽ  تتافي بسرݢونڽ,0.9470021799215113,کمد فمبچڽ  تتافي بسرݢونڽ,PRED
0001_warmal_19380105_0001_28,مک تنتوله تياد برداي ملينکن,مکک لنتولة تياد برداي ملينکن,0.569420691037527,مکک لنتولة تياد برداي ملينکن,PRED
0001_warmal_19380105_0001_64,اومة٢ يڠلاين برکات اومة٢ اين تله,اومة٢ يڠلاين برکات اومة٢ اين تله,0.9825343712471729,اومة٢ يڠلاين برکات اومة٢ اين تله,PRED
0001_warmal_19380105_0001_44,سببڽ٢ درڤد هاتي دان جسدڽ).,سببڽ درفد هاني دان جسدڽ,0.6112825902627842,سببڽ درفد هاني دان جسدڽ,PRED
0010_warmal_19380527_0002_96,سفرت فڠارڠ٢ اتو فڽالين٢ زمان,سفرت ففارڠ ٢ اتو فڽالين ٢ زمان,0.9049695294997129,سفرت ففارڠ ٢ اتو فڽالين ٢ زمان,PRED
0009_warmal_19380527_0001_98,(سمبوڠنڽ فد موک 4),سونفنشف موک4,0.5104046739308932,سونفنشف موک4,PRED
0005_warmal_19380420_0001_44,کامو).,کامو,0.9987406617668954,کامو,PRED
0001_warmal_19380105_0001_81,کتهويله هي مسلمين بهوا نبي,کتهويله هي مسلمين بهوا نبي,0.966230323955126,کتهويله هي مسلمين بهوا نبي,PRED
0010_warmal_19380527_0002_55,دان فيهق چارا توا⹁ تيدق لالو کفد,دان فيهݢارا توا تيدق لالو کفد,0.8326340945136388,دان فيهݢارا توا تيدق لالو کفد,PRED
